gene	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28
AT2G46720	9.13301561065861	9.36609520236549	9.4143653642459	8.63000978446347	8.54581493961288	8.68115391445939	9.48014856199788	9.64837050993406	9.32386461074888	8.49737014282256	8.46548519745001	8.4178694553613	8.45757403001129	8.86651886313682	9.16013778594006	8.87225963259366	9.16749384729259	8.95657997565898	8.61658689672461	8.70295349792256	8.214242696993	8.29750047035808
AT2G46790	11.0678106899914	10.8547861224606	10.8694669300181	9.89170479976464	10.0079896326837	10.0024256888158	12.6931450651883	11.9964736231934	9.90816035229725	8.36420495406397	8.61247639656224	8.41063258601152	10.3917427688506	10.432996423208	10.1839855262156	10.1034475523183	10.4892518396936	10.3402530913714	9.83216783428723	9.84048869064245	10.0729562271273	10.1300250813433
AT2G47180	17.0805552046156	17.1195992536826	17.460053120352	11.9810637838817	11.2387682999206	11.4403777224493	17.6164925300273	18.571713849795	16.5097685616573	9.3092190746056	9.45680307444524	9.0651308578352	12.6232332947064	13.6752338754613	13.4121481728666	13.8823359108448	14.0275445418822	13.9882294275393	12.218880210427	12.2509973147767	20.244280649572	20.3379359426505
AT2G47520	7.44566085447735	7.31395373376196	8.24953800014746	7.2336416988473	6.85192214707425	7.42887330846052	8.04974015814945	7.81881101240589	7.84680658413143	7.1921143736734	7.18124730920744	7.30257283760313	6.85192214707425	7.5536640531188	7.41542724864466	7.6608972939933	7.57524571753577	7.56394966544162	7.19567394255641	7.3692853927078	7.91935426071291	7.88684045670361
AT2G47720	8.08267743403583	8.01104655661623	8.53923781609172	7.97863865263638	7.77983942176282	7.80981200580992	8.48090963676732	8.48469525607113	8.36908535874958	7.63899519203571	7.71231999327195	7.79827801646407	7.73966336339512	7.80172441489954	7.93650815721672	8.24829529447647	8.33612227398713	8.25510961559125	7.75931530169651	7.8442746879478	8.41901819580795	8.42366496413833
AT2G47730	16.5031972954426	16.7124052040936	17.2482951036688	13.8430518086181	13.1971301775985	13.3415472514199	17.0117962486541	17.1770015005121	16.0902791247227	13.7219848589761	13.9210737330582	13.2206482742869	14.6453624724593	14.8466989134359	14.7895311115123	15.1409229701454	15.7032110286976	15.5127801217193	14.1163992752828	14.133774167136	17.14245360042	17.2169953122392
AT2G47950	7.75378673427248	7.47533124604365	7.79097329942966	7.13680666776735	7.20781546971416	6.85192214707425	7.88837719602939	7.72685242046578	7.63398158932669	7.13518023834743	7.04233296829021	7.1376317151968	7.18050709026312	7.37543957319069	7.35396080319255	7.47706329313604	7.20218549352014	7.49305893712543	7.19567394255641	7.19164818742361	7.73561732602298	7.5683875439519
AT3G01070	9.12500534340345	9.79793587502316	10.8483838820945	7.31010336663337	7.30488729807225	7.87183948715723	9.31900839417977	10.4710477681487	8.98084489141569	7.71107272882926	7.82357539810309	7.80497030309022	7.81276243508703	7.72148977706354	8.02765910749947	9.48670956707062	9.51965482226178	9.39649206318019	7.75931530169651	7.74897219884074	9.89494210873861	9.85510764890395
AT3G01175	7.81637446374754	7.77379241593222	8.49490609130633	6.85192214707425	6.97802857675051	7.16177878033695	7.77732813349583	7.93498697408267	7.57720442277747	7.38387844687094	7.54534989470427	7.31722733913283	7.5684851225773	7.37543957319069	7.40370667038166	7.74555633362507	7.84576237346867	7.49305893712543	7.31645672549327	7.43767379780766	7.51768265971166	7.61364152096116
AT3G01210	11.305186023741	11.2509743552178	11.3275965240842	9.96366471214665	10.1141633815232	10.2689576015203	11.9281645141326	11.4830267375081	10.7960518494638	9.99587962146002	10.0228762630477	9.86985107197688	10.4678007487336	10.4350151709995	10.4706005143161	10.8472019676153	10.9323469079643	10.8760055420431	10.2080630553773	10.1947849798599	9.80696459487676	9.95855566703509
AT3G02140	9.0015589034372	8.89428379008773	9.4743290978594	8.05407741747791	7.70428827995015	8.1518032860976	8.87525946429932	9.0490052528267	8.47888789273006	8.24395098631965	8.22540112961012	8.30413564575279	8.06276236804387	8.29186025565018	8.33454375477889	8.78012211718806	8.66422958992601	9.01944575042239	8.18897713005324	8.16143617817661	8.01124453364634	8.20085718578249
AT3G02840	7.75378673427248	8.48853884390181	12.1546554570133	7.03227435725096	6.97802857675051	6.96165723739884	8.28386013151946	7.96710323749907	7.52591940788844	7.71596675255822	7.68187208492003	7.58298042937068	7.23106793502213	7.89034246813859	7.64393106636815	7.87857739956302	8.61008824970216	7.69779844555288	7.31645672549327	7.61692119980109	8.0236721773173	7.90221804066231
AT3G02990	8.9956616060427	9.46566793899976	10.0497570159475	8.43935566818859	8.80306933865757	8.79332576585316	9.68661782522927	10.3265547413806	8.9479944368415	8.55760730762784	8.66034107890282	8.59491881172822	8.21680288530279	8.4843142443559	8.2052414287961	9.7674414428455	10.3501890907194	10.1693025262159	8.53901626397313	8.49274666382073	9.90590152578927	9.87641739571006
AT3G03060	10.2337820326008	10.127051792737	10.4369204513809	9.72310742721184	9.81339345160679	9.5136502226683	9.66311919617037	10.4761816760656	10.0890440612681	9.82216172862628	9.70331602159102	9.80677138607344	9.34157745134637	8.9698433973892	9.1659900478857	10.4202437474468	11.1249540998144	10.799089692206	9.45724979425996	9.59549026804317	9.78333169359464	9.79877112830469
AT3G03270	13.0579250789558	13.4833255583407	14.0554797845421	10.2184336780155	10.4117931860861	10.2783907051267	13.3951870710907	13.9391139970947	12.9185920672852	10.0719327518864	10.3271240780497	11.0678888932633	11.195186882953	11.5024775786427	11.6475782787632	12.0882781995587	12.5573974972415	12.1409021146374	10.8577847041784	10.9410334716547	14.5938249533757	14.677077289778
AT3G03310	11.3909963899881	11.6052258974537	12.1521565936734	9.93963711809312	9.6140357836233	9.66111334030779	11.9007573911985	12.044877481071	11.1191050843757	9.71349401548954	9.70331602159102	9.99134432894133	10.2419638168696	10.5390463772817	10.4233949298043	10.9709413664076	10.9690467789379	10.9465711766519	10.1387774528083	9.93015813816636	11.5275583671417	11.6554991949462
AT3G03320	10.3968034920964	10.4843805880691	10.8842151137813	9.31012332864944	9.54240228371829	9.28746625830923	10.7805945730715	11.1811969656604	10.1402478631345	9.27971054919225	9.25799038981501	9.32651783467689	9.40018219952633	9.30570946460915	9.34602666713036	10.5341629968838	10.6948757825687	10.6753567219563	9.32092765045805	9.34235069339402	11.4758697886775	11.5705721421956
AT3G03510	6.85192214707425	6.85192214707425	6.85192214707425	6.85192214707425	6.85192214707425	6.85192214707425	7.08459428200306	7.27599959639174	7.15061158449329	6.85192214707425	7.04233296829021	6.85192214707425	6.85192214707425	6.85192214707425	6.85192214707425	7.09874436047878	7.20218549352014	7.24964409407397	6.85192214707425	6.85192214707425	6.85192214707425	7.11586676084974
AT3G03520	12.4070766448304	12.8323240940535	13.0129474718071	9.37239959440055	9.31844663873846	9.51229608212849	12.9908776969447	12.635600118133	11.9471463031441	9.83097956333157	10.0313385795642	9.99025620069121	11.1790110674999	11.4262967964975	11.1029082156778	10.5814752174527	10.8362597004971	10.4567507028394	10.4476372322659	10.4962946139754	11.5055062220757	11.6572343435771
AT3G03950	11.6367902029159	11.6934309948022	12.0225151733421	10.9058860392235	10.7879969851574	10.8574299664172	11.76324932088	12.441336440767	11.4105879456914	10.934444615843	10.5533896174993	10.7660850448542	10.5203092152225	10.5521127442266	10.3524098675619	11.9516470891151	12.3776240304161	12.1918818534712	10.6436913306646	10.7017646185599	11.4013818204703	11.4079251661789
AT3G04120	16.4529292071107	16.5339393594162	16.7383741606766	15.0611439099164	14.8823215158569	14.9604024058981	16.4760010521003	16.6148430015883	15.9618908658959	15.1424673587608	15.2778262080057	15.2557666124626	15.4867684873088	15.3845679724492	15.1580366978122	16.0805343087474	16.3088486762894	16.2361492229904	15.1915131511941	15.1842940862043	16.4608536573509	16.4791733630239
AT3G04200	7.11894670518056	7.08367718285474	7.36292871064221	7.03227435725096	6.97802857675051	6.96165723739884	7.23119295055838	7.39423951953076	6.97404303616527	6.94647631787338	6.9866117545549	6.96872138976083	6.98630792574736	7.14567788736151	7.05225915351818	7.02655809763966	7.17179763213966	7.09595704662569	6.85192214707425	6.85192214707425	16.3638371698385	16.9302055067523
AT3G04300	7.62235030619043	7.99701328657229	7.93021380167321	7.25416049325464	7.45255276036168	7.40814698908195	8.26758190613637	8.3765125495851	7.73570760361238	7.25187137094357	7.25482712800396	7.28740902191172	7.35241593659996	7.40682104105612	7.19836189985493	8.12908522649281	7.76556526035557	8.02460236506439	7.27243681372922	7.3692853927078	7.54062279759319	7.49404057886497
AT3G04640	8.51661018877114	9.32505572584903	11.4795788357986	7.4848898220896	7.48993421864496	7.61145105039809	9.11705326244163	8.54140457787514	8.53012841034526	8.50835418128598	8.58781708834037	8.49462013319107	7.99384991829382	8.57174777325591	8.75281189163569	9.23788813994143	9.09708538948743	8.32006854160112	8.11563647072406	8.42371476440649	9.58855923086587	9.6995016554423
AT3G04710	13.3684597333529	13.4037651861315	13.6384509488565	10.2640915354988	10.1844432933948	9.99956522920145	13.8504195058832	14.1631211920613	12.879002556168	9.9613593732638	9.70863908683364	9.95386698569191	10.9604650227019	10.906538372504	10.8470755303782	12.222822905068	12.6352590937759	12.5007683887706	10.3713793983445	10.4491649345085	13.5050842959513	13.5911105554181
AT3G05030	12.5607355486788	12.7237133170056	12.8185035851463	11.0097896474545	11.1838294927669	11.3260757418086	13.485455849085	13.9152379515382	12.7673874032272	9.87502764638221	10.0014951429283	10.3555465578887	11.5045594377915	11.6601033728446	11.6408656297541	11.9166300538419	12.2945441464862	11.9868007554658	11.0104786741834	11.1957855231145	13.1759090923381	13.195053971844
AT3G05320	9.42380611704756	9.72895595054929	10.5709065854469	8.52484155115894	8.43524497510317	8.35461316367961	10.0099182085388	10.1972028815181	9.65728108101438	8.55550774983096	8.49278683479043	8.44284558744224	9.26821475348672	9.00442491613812	9.06069929130785	8.94251160990647	9.26242606416128	9.0097191544121	8.77008427498142	8.72290203939727	8.30264397440469	8.30772711182134
AT3G05327	7.99502353867027	8.10400104577368	8.19186256518417	7.44626057988704	7.41253298935986	7.55624298029515	8.17037228263765	8.54140457787514	8.07827099430853	7.44583947872299	7.23192083647451	7.37159287210244	7.55626599166995	7.54168810068646	7.53992948945352	7.96962323159942	7.96209964829825	7.93689343300232	7.50609620627632	7.43767379780766	7.58419543200971	7.83902816605822
AT3G06420	9.69709067790144	10.1692654115147	10.1282225661709	9.33329196002965	9.00613073788588	9.49731164192328	10.4076605224624	10.0965795982779	9.79521334072382	9.26410676877899	9.15304922746515	9.2393187370706	9.086103983017	9.45575493903975	9.10423501989834	10.0600923015047	10.0947485574362	10.1078872327817	9.21992382747862	9.24541124633485	10.0898187181502	10.1224366501205
AT3G06540	10.8462309542461	11.1998589896316	11.5222634102299	10.4304593849562	9.9386360072629	10.1393777741071	11.1805025658232	11.4324850191953	10.8366359782689	10.2677115461801	10.1640971441658	10.283111769331	10.1407519706834	10.2784242087063	10.1727632759465	11.0272602036306	11.36330105869	11.1578409267467	10.2427939775966	10.1445781582198	11.1262663263918	11.2115527054986
AT3G06660	11.1870975531288	11.2211272996573	11.4391106491169	9.72310742721184	9.70722411043496	9.85597944683216	12.08281631352	12.4047243755295	11.3412278913921	9.20990643963366	9.12342891551401	9.28906081777414	9.60850582504196	9.61645155318332	9.62244922726802	11.3686489889417	11.5865564895005	11.6027776868594	9.52283103088868	9.55395765295459	10.3130769707249	10.4147229298943
AT3G07080	11.3721849942092	11.5644821249619	11.6634138393681	9.0455588309674	8.76268840273469	8.93654300712265	11.6523256619924	11.7514359804693	10.5491552548233	9.12692243256928	9.1636584811147	9.16404306598284	9.77944816754884	9.70560475453562	9.83485217648076	10.3540336063992	10.4846362427542	10.4760229135379	9.39079662900685	9.320012832502	13.0005869753721	13.0168504469751
AT3G07090	15.355072751619	15.4278408725045	15.7214749648985	11.3154385835417	11.0695905439887	11.2002459698116	16.2711655923004	16.4219786787414	15.0987530606591	10.1863030274883	10.2266858821651	10.197409091163	12.2053943589859	12.2634939605911	12.1585850223431	13.7185953495935	14.0903925914333	14.0210893591208	11.4966142493531	11.449130899682	16.9940764530984	17.093600893432
AT3G07150	11.3872537554381	11.4291019241036	11.883920592312	7.68670551746348	7.61047393036976	7.7616425370933	12.1223524865004	12.2823105611422	10.8496955737561	7.40796427450778	7.41989426706821	7.4434933155112	8.49391693872395	8.67922787969676	8.4876402910722	8.98899971893884	8.99920583551741	9.02267191873972	7.90863517173431	8.17426669744258	12.6081582841624	12.7458513970723
AT3G07350	9.75224999719948	9.89617078923369	9.9061133880929	8.98727006944404	8.49183232812662	8.72625862035565	9.94739256102746	9.61771406257163	9.64209213617598	8.72395178662871	9.08193850385154	8.77898032540767	8.41528025245306	9.43324486573172	9.01785079208006	9.54493054077372	9.42695148615245	9.67539045211071	8.82729752931035	8.93041506890666	10.339417131854	10.3164744076296
AT3G07370	9.9823339131538	10.3522609975704	10.3328515272708	9.65875459835471	9.67738178978478	9.71127546288842	10.432144747577	10.7443438395954	10.0044566113674	9.72647431057594	9.42453520438554	9.47153770360678	9.38688075205496	9.61283555049988	9.46181198406765	10.3483742786173	10.568784483968	10.4232599988673	9.57483176085393	9.53698734855644	10.4476109641542	10.5353485649928
AT3G07770	14.6717187162146	14.6239976181863	14.7770153349075	11.6569869756459	11.5792319618884	11.4313087830702	14.6404260004928	14.9309135229492	14.0650802334292	11.9401403771007	11.6825169501982	11.885454850738	13.0582248675445	12.6944231792256	12.816094313254	13.1483291408903	13.3229078571295	13.3711104240519	12.2637342587829	12.227623022591	14.2251144708686	14.2673172161798
AT3G08590	15.2748832802212	15.4458483152035	15.9064721146057	12.7674040367924	12.7005721859009	12.774860520322	15.6803944734318	16.1770948589402	14.8618558869305	12.596932997874	12.6599456337715	12.7487195479389	13.592847811619	13.7010790286809	13.7390935321967	14.2106489182688	14.7605258129198	14.5027064440091	13.149328277794	13.1294057192252	15.7876130414283	15.8238517534488
AT3G08690	12.7438796049312	12.8450742873925	13.3875262906024	10.3909027071172	9.96601512182217	10.1743785326436	12.8939296881559	13.2628215670203	12.0275373063526	10.5771792008233	10.5337947949065	10.6492351751615	11.2763667559311	11.4919075009815	11.1957165361768	11.7694744790017	11.8634812821975	11.7485198917719	10.761174561861	10.862302246189	13.597709045816	13.6788255125261
AT3G08700	7.64414840335311	8.05196278071194	8.21143680441492	7.40477801888593	7.48993421864496	7.19818690949631	8.12757684950309	8.36224061548189	7.86056968589713	7.25187137094357	7.38779049272107	7.22037251528104	7.50492484248266	7.43644288579465	7.6982170032427	7.54423075093316	7.8552729921829	7.68660197434291	7.50609620627632	7.35065442640917	8.62877716366209	8.52053612556309
AT3G08720	9.63597741624502	10.2899957739867	11.8097308569108	9.50197416638118	8.5075093334377	8.71140561096126	10.8397074741035	10.3451394132237	10.5571546400456	9.28803825879537	9.20526998266945	9.50280389853125	9.77609315448281	10.0411056305125	9.7087306293293	10.1969131985067	10.008477218703	9.35695320355091	9.47107840278909	9.45338252174107	10.5201460835981	10.4969139072234
AT3G08970	15.3929237484311	15.4432066300668	15.9715538651228	9.47212964146686	8.18056540774554	8.57454699990941	15.5719993838657	16.0378288606546	14.763302537191	9.19091578784604	9.28480104209147	9.02603699953728	10.5351030756882	10.5924159111755	10.3704912743393	13.0956677901655	13.4446415079332	13.0727755888311	9.83393318490275	9.68268995037518	16.5367438113631	16.6470728195889
AT3G09032	7.89844907739302	7.96099419201026	8.74747674987567	7.27365781200794	7.39850748246636	7.28929151894624	7.56871798357566	7.60634155476225	7.59665429828488	7.72566302748816	7.74161062675315	7.7281516901826	7.44886351364817	7.43644288579465	7.51114868510595	8.06388098170715	8.13822571053378	8.11895960768265	7.54847822332794	7.5538106630213	7.10546827223353	7.17496271044869
AT3G09085	9.47433086072861	9.6690376476488	9.72467751155862	8.76928866376424	8.60465558423491	8.96947406389041	9.77009189714118	9.63246065797221	9.12706458623358	8.8342463850776	8.90786772537631	8.83133301385148	8.5378195252889	8.5636923100655	8.74744186194186	9.78446913265179	9.86914466256416	9.79166295388938	8.59428670725444	8.86494041500402	9.48904860933938	9.50854764600326
AT3G09230	9.43873658310193	9.23656370760962	9.66058720715796	8.93191363447352	9.07723404450694	8.90488798270252	9.60921594895097	10.7761410305118	9.32579023178175	8.73125098162609	8.74352426136191	8.69324841877193	8.33084417953445	8.33700505108717	8.2555508922672	10.0531231958142	10.8033583862847	10.513802071533	8.68532004152991	8.61976067671117	10.2135452023466	10.4250041060096
AT3G09350	16.631235689067	16.6477248933747	16.9304842342732	10.3512200758592	9.78282520238147	9.90481254063747	17.2424207645404	17.1870200395697	15.9382426763637	9.82216172862628	9.78109815355234	9.74460253821866	12.0559574074458	12.0689251335677	11.8904220101363	13.412855828373	13.8922277256337	13.7912442893427	11.082595437414	11.0194062936796	18.0047593624961	18.0924195698999
AT3G09440	17.5405649540733	17.4875881168946	17.7378543839275	15.2327553958746	14.8054238351274	14.9152547225467	18.3742315094492	18.8077988100933	17.8861108906629	13.5168392983483	13.484074194415	13.1886931829017	15.715172914026	15.5876945778562	15.6308292124248	16.39394087896	16.7561896390776	16.6334415222583	14.9830654939719	14.9816148331852	19.3208533681022	19.3737282053856
AT3G09480	8.43110453828148	8.77320981061963	8.57260928499372	7.72275847194434	8.01675527370838	7.89334125946917	7.97252692266252	8.15758691032726	7.93265666201199	8.16660059660059	8.16673745449092	8.26761892502008	7.73966336339512	7.69282447960863	7.90207523839539	8.75599662814814	8.6686348989443	8.67722949241293	7.89131879189734	8.02336463267298	7.97296187651693	7.98940370903534
AT3G09640	14.6165468423406	14.8311839990318	16.153989881561	6.85192214707425	6.85192214707425	6.85192214707425	15.287146087679	16.3835983768963	13.9816377620555	7.13518023834743	6.85192214707425	7.20155930510326	8.46676643066737	8.70107938929924	8.53020681489062	8.67419625801669	9.2286792724058	8.8833474810005	8.05143139438845	7.8442746879478	17.3471732763142	17.5190143594899
AT3G09870	7.44566085447735	7.44673287363902	8.02020914518263	7.03227435725096	7.07020616198617	7.04189743463308	7.70071280671764	7.84331426568598	7.3950140373928	7.10182121192686	6.85192214707425	6.85192214707425	7.18050709026312	7.34195994962045	7.08318960577526	7.34378322784232	7.36603835354487	7.42966595016139	6.85192214707425	7.19164818742361	7.66380741809462	7.77079891115642
AT3G10020	16.3806059873048	16.4822767714133	17.1062497404046	9.28655018268635	9.09198223522958	9.07108540097586	16.3867697570532	16.6876274161198	15.2981833493403	10.701700516314	10.9516183292817	10.5559571867862	11.5477996212606	12.0316273825804	12.3152950603611	13.7175066817098	14.0448786051638	14.1028709961539	11.0250425650189	11.2174422879724	20.3281767707606	20.3950323240076
AT3G10300	10.3599663031403	10.8578978036863	11.9396441219324	9.44161962692673	9.23328530782254	9.21185793564447	10.1735524660301	10.4360892250359	10.0044566113674	10.1110945216344	10.082428624927	10.1936445483384	9.60660935919351	9.93460113533306	9.74739936687422	10.7845603148813	10.9516481357121	10.6214791505282	9.73903763116747	9.79340142162421	10.507716173235	10.5690753131095
AT3G10380	12.8281952849335	13.05936420631	13.3269684557036	12.2739119859635	12.1056074646715	11.9895177700051	12.9387058182499	13.4770559966871	12.6504973059269	12.1262144857025	12.2106842471649	12.1733046223129	12.0124556636236	12.050396965204	11.9352587956577	13.0202621264289	13.4031705248869	13.152641283025	12.0745430047448	12.0813100041801	13.0071848814	13.0561367609415
AT3G10500	10.3588682661125	10.8764271860743	11.5908804725959	9.68161923084317	9.34095304251911	9.43280953834811	10.56889950824	10.3729618851537	10.0530871982194	10.126071339889	10.0313385795642	9.97493329693086	9.79775778146941	9.74236189919876	9.5656549152169	10.5669594011692	11.072292745511	10.7773746773781	9.79275449712896	9.7149634742236	9.81281079321225	9.92685838074453
AT3G10640	11.5122833574655	12.0592465345657	12.4406657021788	10.297917251544	9.93071429764598	9.98517499604823	12.0186087299338	12.1489817682595	11.4171682971737	10.279964992658	10.086491030637	10.3394829516694	10.1966274668718	10.3583441998526	10.1414347298634	11.7560919335409	11.9907210154209	11.8659763853005	10.1890027529056	10.1705826345069	11.4307056334562	11.371373915676
AT3G10800	12.1468565908818	12.3349526039178	12.7559551809396	10.401623946937	10.1474717572248	10.1574132410336	12.3397395431734	12.8509194924854	12.0076384916579	10.2612505543072	10.3852382534027	10.2188630139805	10.9258030288141	11.1469317608263	11.0975173570742	11.5355147186164	11.4896098176397	11.3879595317802	10.6397036711377	10.5708545681759	13.0637395084511	13.1257033003324
AT3G10815	7.76302693363906	8.76613090792701	9.61049559468892	7.47229665263315	7.03020688602432	7.42887330846052	8.87853739602457	8.68615902808295	7.93265666201199	7.7304663015179	7.75113686408229	7.70584528425233	7.86367147154928	7.96387158915556	8.15242202180143	8.19037817597308	8.095214501551	7.69779844555288	7.80886135862033	7.69673507771368	8.34884009387143	8.31785990686297
AT3G10820	11.4153513545764	11.7025224292379	12.2334268869734	9.03776176413465	8.98508423966224	8.8026207430491	12.0616171814551	12.4184211149972	11.1761286811677	8.79336210898476	8.81114959500843	8.92998523128752	9.50625563648986	9.55742655696874	9.42054527654109	10.9400578420336	11.0420919619603	10.9642827630624	9.17500924028542	9.11783213098817	11.1017527819019	11.1073770751141
AT3G10985	11.6771754940144	11.7446251159051	12.6947445391113	10.3319753012548	10.0824293763585	10.2728956915624	11.6808683014097	11.9969810215834	11.5552003242508	10.7679725194728	10.9360682967471	10.4284648691193	10.8941025478279	11.1071470791963	11.2768338575464	11.4731420544227	10.8052062200078	11.4010037562392	10.7417878589937	10.7485972827948	12.0708274115253	12.1247201123742
AT3G11020	9.01327405999332	9.27794561395369	9.57606278968982	7.47229665263315	7.43953193496375	7.66259478924966	9.19383334591388	9.77550443081853	8.58267850786974	7.56487715874435	7.60552145276389	7.54619040638249	7.60385780724926	7.54168810068646	7.49119036880954	9.14206503627492	9.353690010061	9.35192885989506	7.47612960093275	7.59237744214494	11.773201874569	11.8800955065193
AT3G11260	7.82494260610795	8.05861859466505	7.93876334224383	6.85192214707425	7.30488729807225	7.5479685052943	8.20570490342703	8.19591507515179	7.83984191467966	7.30362195268192	7.20750605133643	7.38428418318259	7.23106793502213	7.40682104105612	7.39171910485092	7.96962323159942	7.87398779361489	8.06926818221349	7.37537864049853	7.31103711981123	7.93305153410785	8.08192912869377
AT3G11670	13.0818991465304	13.0680906704835	13.1972998921604	12.0164561481934	12.0353565172308	12.2421292147894	14.1042658077457	14.0284983352088	13.0600612285838	11.1140201668012	10.9226040342264	11.600897623007	12.2035536765457	12.4565243338238	12.3720831097538	12.6895641091181	12.8019294317826	12.8765376398607	12.0056527102509	11.9508784896681	12.3562892781744	12.4266618893305
AT3G12050	15.5611945456301	15.6411003353178	15.9989865358455	11.2727716322541	11.1854757084844	11.1994238174522	16.0227979606243	16.3490546788572	15.0184825294927	11.0531359457202	11.1967577000869	10.8457686148027	12.602435119975	12.5183615351297	12.6507081371649	13.8287302334639	14.106898665786	13.9833188594804	11.8299353656217	11.8600602113921	16.558561200978	16.6228340661223
AT3G12190	6.98557727991322	6.98582182999978	7.13640056833608	6.85192214707425	6.85192214707425	6.96165723739884	7.08459428200306	7.04878661217003	7.06331572583728	6.85192214707425	6.85192214707425	6.85192214707425	6.85192214707425	6.98347518556471	7.01554038341514	7.09874436047878	6.99520911344135	7.0512548491741	6.85192214707425	6.85192214707425	12.9806101820149	12.7195462339681
AT3G12580	19.7136418798236	19.6306489012489	19.914170731758	12.7612177378688	11.9044317480065	12.2597526506377	20.0753784241509	20.471913425991	19.3394842098075	11.406149929585	11.3519481035702	11.1698686574067	14.5075271312736	14.7019219352567	14.6484745656397	15.7426158269221	16.137340195038	16.0415740839774	13.5085811402036	13.5101491480348	20.1573381304889	20.218319158598
AT3G13130	7.69595026257655	7.65623751456343	7.81089333021122	7.39020346957975	7.38409447797431	7.41860973664105	8.2286208364631	8.35864422581409	7.66074436949124	6.98561802664104	7.18124730920744	7.25532166082986	7.25392345511798	7.19925988829746	7.60250161078928	7.60502746585382	7.74423007983454	7.92001986654928	7.31645672549327	7.33127017401367	7.66380741809462	7.65613614248782
AT3G13235	11.7538678473834	12.0244700604068	12.2965251380058	10.9653376147024	10.6175679598435	10.5066133367438	11.906431728075	12.003308466372	11.6490900907918	10.916709954147	10.8960555898515	10.9575483102026	11.1877437628914	11.0893882884034	10.9788270062581	11.5945031510002	11.7355380442129	11.6266875484401	10.8975109876013	10.937870948198	11.7067486257686	11.6753281940604
AT3G13310	11.2090827234922	10.8656475443223	11.3558307384876	10.9017878816328	10.9013495772949	10.6980249421056	12.289691904866	12.9077144928613	11.9771168539785	9.83496934319791	10.0285234555896	9.976033347516	10.0566923138361	10.162296427532	10.3770096938358	11.9373679739246	12.2322717910984	12.3498588553177	10.3047584431646	10.3865142295288	13.461597639314	13.4806867753126
AT3G13470	16.7345157803908	16.7011235739095	16.8758967676313	13.0834540410497	13.2511937835565	13.1484029026731	17.0704059007955	17.4360483060899	16.0818803544465	13.064645598216	12.9082446361097	12.8811157958906	14.0971418708615	13.869529352091	13.8021962575825	15.5356881964468	16.0630840158173	16.0058467358643	13.428925224762	13.4455920799247	17.2558219218956	17.304793874328
AT3G13680	7.22901676470989	7.57790022166378	7.25358893919568	6.85192214707425	6.85192214707425	7.16177878033695	7.2540559128346	7.35801944408639	7.33824569677824	7.08332494059669	7.25482712800396	7.25532166082986	7.18050709026312	6.85192214707425	7.32705272654708	7.31229183841323	7.23009601472499	7.22410326901403	7.1658463177221	7.21872783168644	7.1622526084203	7.03868912956258
AT3G13840	7.57660060497802	7.80940689266827	7.55722619990657	7.39020346957975	7.56916958925441	7.55624298029515	7.55649503667309	7.87299428282682	7.53650760499453	7.50824545477935	7.53262482678739	7.5366593420801	7.49139889150758	7.24549642138666	7.3129878229525	8.00606081224984	7.92787324229471	7.69779844555288	7.50609620627632	7.42138434164752	7.78545429130763	7.75281982981588
AT3G13850	7.71571082891904	8.07179717672246	8.23065684156593	7.60887756833225	7.26885065085475	7.14183584860067	7.94281317835725	8.09958753803796	7.7514235813924	7.33192497316053	7.40408702769401	7.61786495938738	7.58048307524627	7.63197707741107	7.66768552628206	7.54423075093316	7.82641949367785	7.69779844555288	7.33692429802907	7.61692119980109	7.38738832893936	7.37763447096062
AT3G13860	12.0786257820656	12.0001085860387	12.2714190409362	10.5896379988656	10.5644056459829	10.4952243582477	11.6768885379355	12.2121717881089	11.5279042360417	10.9552233065436	10.8035554240834	10.9313936291068	11.1902290929691	10.9862074367804	11.1116861624316	11.4249658085512	11.6768774243558	11.6190998236831	10.8773629597519	10.8714512293807	11.7365786701911	11.73897254268
AT3G14200	13.946333200437	13.8539041188042	14.1559459142648	10.6922257889119	10.5601676810455	10.6243889085891	14.9440355047367	14.8953555514083	14.2619002298373	9.13890976562179	9.01566504278868	8.93708718305983	11.5025627454634	11.5481773492019	11.5158213113338	12.4773634640705	12.3279047600973	12.3155589652321	10.790219881907	10.7377150781443	14.6587101104067	14.695114330343
AT3G14300	6.98557727991322	6.85192214707425	7.16985050958408	6.85192214707425	6.85192214707425	6.85192214707425	7.04196666702135	7.07918301284848	6.97404303616527	6.94647631787338	6.85192214707425	6.96872138976083	6.85192214707425	6.85192214707425	6.85192214707425	6.85192214707425	7.09989909484424	6.85192214707425	6.85192214707425	6.85192214707425	14.2110331983286	14.2301054993705
AT3G14440	10.3017116604691	10.2643038359386	11.7267164859684	8.36520251141497	8.08207324248063	8.24873103732481	10.4920793308644	11.0912216576796	9.48708226798569	8.81396949747828	8.96749581636121	8.41425673365702	8.74342107800466	9.32818767101269	9.21566119874088	9.59433144918493	10.1846393145238	9.58714529152138	8.73044006424758	8.81076806215763	10.8571545146414	10.8352285835591
