"node_Y","node_X","interaction","MI","pvalue","selected","shared.interaction","shared.name","weight","TF_X","TF_Y","TF"
"AT1G49490","AT3G29035","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT3G29035 (interacts with) AT1G49490",0.0189252238762591,"NAC",NA,"NAC_NA"
"AT1G49490","AT3G58120","interacts with",1.08773454695102,0.00235714038932522,"false","interacts with","AT3G58120 (interacts with) AT1G49490",0.0183747943658302,"bZIP",NA,"bZIP_NA"
"AT1G49490","AT2G25900","interacts with",1.03450434468074,0.000431150653107837,"false","interacts with","AT2G25900 (interacts with) AT1G49490",0.0196928374309695,"C3H",NA,"C3H_NA"
"AT1G49490","AT1G68520","interacts with",1.03765179979828,6.94234322222709e-05,"false","interacts with","AT1G68520 (interacts with) AT1G49490",0.0283956967218678,"CO-like",NA,"CO-like_NA"
"AT1G49490","AT1G01250","interacts with",1.03765179979828,0.00235714038932522,"false","interacts with","AT1G01250 (interacts with) AT1G49490",0.0223583325766349,"ERF",NA,"ERF_NA"
"AT1G49500","AT1G22640","interacts with",1.05870082044413,1.66727553985169e-09,"false","interacts with","AT1G22640 (interacts with) AT1G49500",0.0169753999484985,"MYB",NA,"MYB_NA"
"AT1G49610","AT5G18300","interacts with",1.11784128321136,0.0445760607836551,"false","interacts with","AT5G18300 (interacts with) AT1G49610",0.025147330228144,"NAC",NA,"NAC_NA"
"AT1G49710","AT5G59820","interacts with",1.08686674540375,0,"false","interacts with","AT5G59820 (interacts with) AT1G49710",0.0173378216249726,"C2H2",NA,"C2H2_NA"
"AT1G49710","AT5G62020","interacts with",1.11048440611166,0,"false","interacts with","AT5G62020 (interacts with) AT1G49710",0.0172604727457894,"HSF",NA,"HSF_NA"
"AT1G49710","AT1G56170","interacts with",1.04751906914776,0,"false","interacts with","AT1G56170 (interacts with) AT1G49710",0.0185644774349109,"NF-YC",NA,"NF-YC_NA"
"AT1G49790","AT2G42200","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT2G42200 (interacts with) AT1G49790",0.0196588909645361,"SBP",NA,"SBP_NA"
"AT1G49840","AT2G22200","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT2G22200 (interacts with) AT1G49840",0.0211329027669423,"ERF",NA,"ERF_NA"
"AT1G49840","AT5G03150","interacts with",1.00712393265276,0.0445760607836551,"false","interacts with","AT5G03150 (interacts with) AT1G49840",0.0206258750664225,"C2H2",NA,"C2H2_NA"
"AT1G50190","AT1G77850","interacts with",0.997106229159875,0.0445760607836551,"false","interacts with","AT1G77850 (interacts with) AT1G50190",0.025716055392787,"ARF",NA,"ARF_NA"
"AT1G50740","AT1G22985","interacts with",1.01837491313342,9.9782766301848e-06,"false","interacts with","AT1G22985 (interacts with) AT1G50740",0.0193595164566341,"ERF",NA,"ERF_NA"
"AT1G50750","AT2G41835","interacts with",1.07115802518685,0,"false","interacts with","AT2G41835 (interacts with) AT1G50750",0.0200775966265798,"C2H2",NA,"C2H2_NA"
"AT1G51140","AT3G07340","interacts with",1.03765179979828,6.94234322222709e-05,"false","interacts with","AT3G07340 (interacts with) AT1G51140",0.0248646318993766,"bHLH","bHLH","bHLH_bHLH"
"AT1G51140","AT2G35700","interacts with",1.08106778493602,1.10766951166852e-12,"false","interacts with","AT2G35700 (interacts with) AT1G51140",0.024981750804756,"ERF","bHLH","ERF_bHLH"
"AT1G51140","AT2G02080","interacts with",1.03601612656013,6.21724893790088e-15,"false","interacts with","AT2G02080 (interacts with) AT1G51140",0.0178214567139752,"C2H2","bHLH","C2H2_bHLH"
"AT1G51140","AT1G14600","interacts with",1.03765179979828,6.94234322222709e-05,"false","interacts with","AT1G14600 (interacts with) AT1G51140",0.0191977983093459,"G2-like","bHLH","G2-like_bHLH"
"AT1G51140","AT1G01060","interacts with",1.02320642043913,1.66158947711992e-08,"false","interacts with","AT1G01060 (interacts with) AT1G51140",0.0228446908543841,"MYB_related","bHLH","MYB_related_bHLH"
"AT1G51140","AT2G42300","interacts with",1.03765179979828,1.66158947711992e-08,"false","interacts with","AT2G42300 (interacts with) AT1G51140",0.0206858876222519,"bHLH","bHLH","bHLH_bHLH"
"AT1G51140","AT2G41940","interacts with",1.06756178729367,9.9782766301848e-06,"false","interacts with","AT2G41940 (interacts with) AT1G51140",0.0173538800141628,"C2H2","bHLH","C2H2_bHLH"
"AT1G51140","AT1G76890","interacts with",1.06596539908164,0,"false","interacts with","AT1G76890 (interacts with) AT1G51140",0.0234345074654769,"Trihelix","bHLH","Trihelix_bHLH"
"AT1G51140","AT3G16280","interacts with",1.06897040154721,1.66158947711992e-08,"false","interacts with","AT3G16280 (interacts with) AT1G51140",0.0221003327718629,"ERF","bHLH","ERF_bHLH"
"AT1G51140","AT4G00050","interacts with",1.05487703076019,0,"false","interacts with","AT4G00050 (interacts with) AT1G51140",0.0300508347562891,"bHLH","bHLH","bHLH_bHLH"
"AT1G51140","AT5G07580","interacts with",1.03765179979828,0.00235714038932522,"false","interacts with","AT5G07580 (interacts with) AT1G51140",0.0171158712324833,"ERF","bHLH","ERF_bHLH"
"AT1G51140","AT5G59340","interacts with",1.03765179979828,1.35503830378525e-11,"false","interacts with","AT5G59340 (interacts with) AT1G51140",0.0178642132632358,"WOX","bHLH","WOX_bHLH"
"AT1G51340","AT1G56170","interacts with",1.09673371861536,0,"false","interacts with","AT1G56170 (interacts with) AT1G51340",0.0212231452694246,"NF-YC",NA,"NF-YC_NA"
"AT1G51340","AT4G34680","interacts with",1.04623933180535,8.5265128291212e-14,"false","interacts with","AT4G34680 (interacts with) AT1G51340",0.0196823872998238,"GATA",NA,"GATA_NA"
"AT1G51340","AT3G28857","interacts with",1.07329309822646,0,"false","interacts with","AT3G28857 (interacts with) AT1G51340",0.0254831342645886,"bHLH",NA,"bHLH_NA"
"AT1G51340","AT5G03740","interacts with",1.06294600165272,0,"false","interacts with","AT5G03740 (interacts with) AT1G51340",0.0229327293868332,"C2H2",NA,"C2H2_NA"
"AT1G51340","AT1G75390","interacts with",1.03765179979828,4.44089209850063e-16,"false","interacts with","AT1G75390 (interacts with) AT1G51340",0.017301462938328,"bZIP",NA,"bZIP_NA"
"AT1G51340","AT1G18330","interacts with",1.05760323163609,1.10766951166852e-12,"false","interacts with","AT1G18330 (interacts with) AT1G51340",0.0243766550835866,"MYB_related",NA,"MYB_related_NA"
"AT1G51340","AT5G17300","interacts with",1.05086750900591,1.35503830378525e-11,"false","interacts with","AT5G17300 (interacts with) AT1G51340",0.0206639868451262,"MYB_related",NA,"MYB_related_NA"
"AT1G51340","AT1G78080","interacts with",1.07596002197864,0,"false","interacts with","AT1G78080 (interacts with) AT1G51340",0.0283898180235665,"ERF",NA,"ERF_NA"
"AT1G51340","AT2G36080","interacts with",1.03857501291062,6.21724893790088e-15,"false","interacts with","AT2G36080 (interacts with) AT1G51340",0.0227034502265594,"B3",NA,"B3_NA"
"AT1G51340","AT5G62430","interacts with",1.07846914853021,9.9782766301848e-06,"false","interacts with","AT5G62430 (interacts with) AT1G51340",0.0218818271212681,"Dof",NA,"Dof_NA"
"AT1G51680","AT3G14020","interacts with",1.03765179979828,0.00235714038932522,"false","interacts with","AT3G14020 (interacts with) AT1G51680",0.023276317613379,"NF-YA",NA,"NF-YA_NA"
"AT1G51680","AT3G07340","interacts with",1.06316440862321,0,"false","interacts with","AT3G07340 (interacts with) AT1G51680",0.02023965301714,"bHLH",NA,"bHLH_NA"
"AT1G51680","AT5G67180","interacts with",1.03765179979828,0.00235714038932522,"false","interacts with","AT5G67180 (interacts with) AT1G51680",0.0169390472803513,"AP2",NA,"AP2_NA"
"AT1G51805","AT5G67180","interacts with",1.03765179979828,6.94234322222709e-05,"false","interacts with","AT5G67180 (interacts with) AT1G51805",0.0256828033995095,"AP2",NA,"AP2_NA"
"AT1G51805","AT4G36920","interacts with",1.04283263790425,1.55515045285881e-10,"false","interacts with","AT4G36920 (interacts with) AT1G51805",0.0199637001737686,"AP2",NA,"AP2_NA"
"AT1G51805","AT1G56010","interacts with",1.03387485365723,0.00235714038932522,"false","interacts with","AT1G56010 (interacts with) AT1G51805",0.0260763862432929,"NAC",NA,"NAC_NA"
"AT1G51805","AT3G07340","interacts with",1.03630289046219,1.35503830378525e-11,"false","interacts with","AT3G07340 (interacts with) AT1G51805",0.0203393674808579,"bHLH",NA,"bHLH_NA"
"AT1G51805","AT1G69780","interacts with",1.03765179979828,0.00235714038932522,"false","interacts with","AT1G69780 (interacts with) AT1G51805",0.0245921335638097,"HD-ZIP",NA,"HD-ZIP_NA"
"AT1G51805","AT2G28550","interacts with",1.03765179979828,9.9782766301848e-06,"false","interacts with","AT2G28550 (interacts with) AT1G51805",0.0228335197571761,"AP2",NA,"AP2_NA"
"AT1G51805","AT5G61420","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT5G61420 (interacts with) AT1G51805",0.0234958893956302,"MYB",NA,"MYB_NA"
"AT1G51805","AT5G15830","interacts with",1.03765179979828,0.00235714038932522,"false","interacts with","AT5G15830 (interacts with) AT1G51805",0.0272732400117396,"bZIP",NA,"bZIP_NA"
"AT1G52240","AT1G51140","interacts with",1.03765179979828,0.000431150653107837,"false","interacts with","AT1G51140 (interacts with) AT1G52240",0.0271515810024333,"bHLH",NA,"bHLH_NA"
"AT1G52240","AT2G35700","interacts with",1.03827862030779,0.0111469598598423,"false","interacts with","AT2G35700 (interacts with) AT1G52240",0.019245165647638,"ERF",NA,"ERF_NA"
"AT1G52240","AT4G00050","interacts with",1.10422480655148,0,"false","interacts with","AT4G00050 (interacts with) AT1G52240",0.0361050571987662,"bHLH",NA,"bHLH_NA"
"AT1G52240","AT3G16280","interacts with",1.00854039182117,0.0111469598598423,"false","interacts with","AT3G16280 (interacts with) AT1G52240",0.0199212568544513,"ERF",NA,"ERF_NA"
"AT1G52240","AT5G61590","interacts with",1.03555349638658,1.29468838561131e-06,"false","interacts with","AT5G61590 (interacts with) AT1G52240",0.018003737640661,"ERF",NA,"ERF_NA"
"AT1G52240","AT4G17810","interacts with",1.09149433046343,9.9782766301848e-06,"false","interacts with","AT4G17810 (interacts with) AT1G52240",0.0211426397253279,"C2H2",NA,"C2H2_NA"
"AT1G52240","AT1G76890","interacts with",1.07262742244243,6.21724893790088e-15,"false","interacts with","AT1G76890 (interacts with) AT1G52240",0.0235325131999777,"Trihelix",NA,"Trihelix_NA"
"AT1G52240","AT2G02080","interacts with",1.05829158354288,1.66727553985169e-09,"false","interacts with","AT2G02080 (interacts with) AT1G52240",0.0245162402688668,"C2H2",NA,"C2H2_NA"
"AT1G52240","AT2G42300","interacts with",1.06767583138526,0,"false","interacts with","AT2G42300 (interacts with) AT1G52240",0.0212864880535375,"bHLH",NA,"bHLH_NA"
"AT1G52240","AT1G01060","interacts with",1.00573516366285,0.0111469598598423,"false","interacts with","AT1G01060 (interacts with) AT1G52240",0.0205851791660578,"MYB_related",NA,"MYB_related_NA"
"AT1G52450","AT3G15030","interacts with",1.02051771411998,0.000431150653107837,"false","interacts with","AT3G15030 (interacts with) AT1G52450",0.0195751630987118,"TCP",NA,"TCP_NA"
"AT1G52560","AT3G10800","interacts with",1.15755140744422,0,"false","interacts with","AT3G10800 (interacts with) AT1G52560",0.023189202667245,"bZIP",NA,"bZIP_NA"
"AT1G52560","AT2G26150","interacts with",1.12828017915925,0,"false","interacts with","AT2G26150 (interacts with) AT1G52560",0.0192179527815371,"HSF",NA,"HSF_NA"
"AT1G52560","AT5G62020","interacts with",1.11547677288906,0,"false","interacts with","AT5G62020 (interacts with) AT1G52560",0.0306324525756543,"HSF",NA,"HSF_NA"
"AT1G52560","AT4G01550","interacts with",1.14930025918334,0,"false","interacts with","AT4G01550 (interacts with) AT1G52560",0.0179193541066327,"NAC",NA,"NAC_NA"
"AT1G52560","AT3G63350","interacts with",1.11934801630326,0,"false","interacts with","AT3G63350 (interacts with) AT1G52560",0.0248814234825457,"HSF",NA,"HSF_NA"
"AT1G52560","AT1G56170","interacts with",1.08012472936853,0,"false","interacts with","AT1G56170 (interacts with) AT1G52560",0.0221709318323724,"NF-YC",NA,"NF-YC_NA"
"AT1G52560","AT4G36990","interacts with",1.15154665258598,0,"false","interacts with","AT4G36990 (interacts with) AT1G52560",0.0259528250686193,"HSF",NA,"HSF_NA"
"AT1G52560","AT3G51910","interacts with",1.1142374578293,0,"false","interacts with","AT3G51910 (interacts with) AT1G52560",0.0238260829348332,"HSF",NA,"HSF_NA"
"AT1G52560","AT5G59820","interacts with",1.10317635231698,0,"false","interacts with","AT5G59820 (interacts with) AT1G52560",0.0290396411770346,"C2H2",NA,"C2H2_NA"
"AT1G52560","AT1G18330","interacts with",1.03642800644593,1.10766951166852e-12,"false","interacts with","AT1G18330 (interacts with) AT1G52560",0.029129558992071,"MYB_related",NA,"MYB_related_NA"
"AT1G52560","AT5G04410","interacts with",1.18021457121838,0,"false","interacts with","AT5G04410 (interacts with) AT1G52560",0.0190314797650743,"NAC",NA,"NAC_NA"
"AT1G52560","AT5G16600","interacts with",1.07383178741307,1.29468838561131e-06,"false","interacts with","AT5G16600 (interacts with) AT1G52560",0.0252853774841113,"MYB",NA,"MYB_NA"
"AT1G52560","AT1G27730","interacts with",1.06061877441416,0,"false","interacts with","AT1G27730 (interacts with) AT1G52560",0.0218055007800899,"C2H2",NA,"C2H2_NA"
"AT1G52560","AT2G38340","interacts with",1.07646629470086,0,"false","interacts with","AT2G38340 (interacts with) AT1G52560",0.0286331601498114,"ERF",NA,"ERF_NA"
"AT1G52560","AT5G24590","interacts with",1.08071487720307,8.5265128291212e-14,"false","interacts with","AT5G24590 (interacts with) AT1G52560",0.0174064215557008,"NAC",NA,"NAC_NA"
"AT1G52560","AT5G05410","interacts with",1.20541956279315,0,"false","interacts with","AT5G05410 (interacts with) AT1G52560",0.0206897259538655,"ERF",NA,"ERF_NA"
"AT1G52560","AT5G04340","interacts with",1.13351028208382,0,"false","interacts with","AT5G04340 (interacts with) AT1G52560",0.0193002198217171,"C2H2",NA,"C2H2_NA"
"AT1G52560","AT5G67300","interacts with",1.08598524515593,0,"false","interacts with","AT5G67300 (interacts with) AT1G52560",0.0213384588431708,"MYB",NA,"MYB_NA"
"AT1G52560","AT4G11660","interacts with",1.15709207224907,0,"false","interacts with","AT4G11660 (interacts with) AT1G52560",0.0236076183555982,"HSF",NA,"HSF_NA"
"AT1G52565","AT2G26940","interacts with",0.96082811359445,0.0445760607836551,"false","interacts with","AT2G26940 (interacts with) AT1G52565",0.0278380418440757,"C2H2",NA,"C2H2_NA"
"AT1G52565","AT3G10500","interacts with",1.0353592898216,0.00235714038932522,"false","interacts with","AT3G10500 (interacts with) AT1G52565",0.0192044872946736,"NAC",NA,"NAC_NA"
"AT1G52770","AT4G38340","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT4G38340 (interacts with) AT1G52770",0.0248040145051414,"Nin-like",NA,"Nin-like_NA"
"AT1G52770","AT5G07580","interacts with",1.02160285559589,0.000431150653107837,"false","interacts with","AT5G07580 (interacts with) AT1G52770",0.0210735709892273,"ERF",NA,"ERF_NA"
"AT1G52800","AT2G40750","interacts with",1.07973916434923,1.53060718210973e-07,"false","interacts with","AT2G40750 (interacts with) AT1G52800",0.0250284517536606,"WRKY",NA,"WRKY_NA"
"AT1G52800","AT5G10570","interacts with",1.03806968013795,0.000431150653107837,"false","interacts with","AT5G10570 (interacts with) AT1G52800",0.029444160453098,"bHLH",NA,"bHLH_NA"
"AT1G52800","AT3G15510","interacts with",1.03765179979828,0.00235714038932522,"false","interacts with","AT3G15510 (interacts with) AT1G52800",0.0404564449273101,"NAC",NA,"NAC_NA"
"AT1G52800","AT5G07580","interacts with",1.08686674540375,6.94234322222709e-05,"false","interacts with","AT5G07580 (interacts with) AT1G52800",0.0290240494324221,"ERF",NA,"ERF_NA"
"AT1G52800","AT1G57560","interacts with",1.03057002578382,9.9782766301848e-06,"false","interacts with","AT1G57560 (interacts with) AT1G52800",0.0191700213044999,"MYB",NA,"MYB_NA"
"AT1G52820","AT1G32330","interacts with",1.11146995178441,0.0111469598598423,"false","interacts with","AT1G32330 (interacts with) AT1G52820",0.0171640278424026,"HSF",NA,"HSF_NA"
"AT1G52855","AT4G01720","interacts with",1.03765179979828,0.000431150653107837,"false","interacts with","AT4G01720 (interacts with) AT1G52855",0.0256067568446994,"WRKY",NA,"WRKY_NA"
"AT1G52855","AT2G25000","interacts with",1.01436267341659,0.00235714038932522,"false","interacts with","AT2G25000 (interacts with) AT1G52855",0.0228860578542764,"WRKY",NA,"WRKY_NA"
"AT1G52855","AT4G29190","interacts with",1.03450434468074,0.000431150653107837,"false","interacts with","AT4G29190 (interacts with) AT1G52855",0.0279570578032763,"C3H",NA,"C3H_NA"
"AT1G52855","AT1G22640","interacts with",1.02397250716122,0.000431150653107837,"false","interacts with","AT1G22640 (interacts with) AT1G52855",0.0168745522824225,"MYB",NA,"MYB_NA"
"AT1G53180","AT1G78600","interacts with",1.0641521551243,1.55515045285881e-10,"false","interacts with","AT1G78600 (interacts with) AT1G53180",0.0171652503871761,"DBB",NA,"DBB_NA"
"AT1G53340","AT1G30650","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT1G30650 (interacts with) AT1G53340",0.0172114969551234,"WRKY",NA,"WRKY_NA"
"AT1G53540","AT1G18330","interacts with",1.03421821239733,1.66158947711992e-08,"false","interacts with","AT1G18330 (interacts with) AT1G53540",0.0189967145832524,"MYB_related",NA,"MYB_related_NA"
"AT1G53540","AT5G59820","interacts with",1.13177379980571,0,"false","interacts with","AT5G59820 (interacts with) AT1G53540",0.0262665465937211,"C2H2",NA,"C2H2_NA"
"AT1G53540","AT5G62020","interacts with",1.13097262257466,0,"false","interacts with","AT5G62020 (interacts with) AT1G53540",0.0278787848542433,"HSF",NA,"HSF_NA"
"AT1G53540","AT5G67300","interacts with",1.05144129724406,4.44089209850063e-16,"false","interacts with","AT5G67300 (interacts with) AT1G53540",0.024660475928921,"MYB",NA,"MYB_NA"
"AT1G53540","AT2G24680","interacts with",1.05880594861399,0,"false","interacts with","AT2G24680 (interacts with) AT1G53540",0.0183169164973911,"B3",NA,"B3_NA"
"AT1G53540","AT3G63350","interacts with",1.09045365258718,0,"false","interacts with","AT3G63350 (interacts with) AT1G53540",0.017287209128871,"HSF",NA,"HSF_NA"
"AT1G53540","AT5G05410","interacts with",1.1354338140017,0,"false","interacts with","AT5G05410 (interacts with) AT1G53540",0.026235203299077,"ERF",NA,"ERF_NA"
"AT1G53540","AT5G24590","interacts with",1.08205451187097,0,"false","interacts with","AT5G24590 (interacts with) AT1G53540",0.017022823753207,"NAC",NA,"NAC_NA"
"AT1G53540","AT1G22190","interacts with",1.09884523776149,0,"false","interacts with","AT1G22190 (interacts with) AT1G53540",0.0195050256828488,"ERF",NA,"ERF_NA"
"AT1G53540","AT2G38340","interacts with",1.1227347326106,0,"false","interacts with","AT2G38340 (interacts with) AT1G53540",0.028314073969219,"ERF",NA,"ERF_NA"
"AT1G53540","AT2G26150","interacts with",1.10054275576643,0,"false","interacts with","AT2G26150 (interacts with) AT1G53540",0.019023382493031,"HSF",NA,"HSF_NA"
"AT1G53540","AT3G51910","interacts with",1.11720621673552,0,"false","interacts with","AT3G51910 (interacts with) AT1G53540",0.0262961670251936,"HSF",NA,"HSF_NA"
"AT1G53540","AT4G11660","interacts with",1.10254050568293,0,"false","interacts with","AT4G11660 (interacts with) AT1G53540",0.0301249259467691,"HSF",NA,"HSF_NA"
"AT1G53540","AT4G01550","interacts with",1.11611968834579,0,"false","interacts with","AT4G01550 (interacts with) AT1G53540",0.0232776757068829,"NAC",NA,"NAC_NA"
"AT1G53540","AT1G27730","interacts with",1.06701545057245,0,"false","interacts with","AT1G27730 (interacts with) AT1G53540",0.0249126724874086,"C2H2",NA,"C2H2_NA"
"AT1G53540","AT4G36990","interacts with",1.16356599999006,0,"false","interacts with","AT4G36990 (interacts with) AT1G53540",0.0296405677778701,"HSF",NA,"HSF_NA"
"AT1G53540","AT5G04340","interacts with",1.07158875520952,0,"false","interacts with","AT5G04340 (interacts with) AT1G53540",0.0242612597209421,"C2H2",NA,"C2H2_NA"
"AT1G53540","AT5G04410","interacts with",1.14132894655404,0,"false","interacts with","AT5G04410 (interacts with) AT1G53540",0.0202931996850613,"NAC",NA,"NAC_NA"
"AT1G53540","AT1G56170","interacts with",1.12086406997673,0,"false","interacts with","AT1G56170 (interacts with) AT1G53540",0.0240998072043995,"NF-YC",NA,"NF-YC_NA"
"AT1G53540","AT3G10800","interacts with",1.12749770025395,0,"false","interacts with","AT3G10800 (interacts with) AT1G53540",0.0205573324041678,"bZIP",NA,"bZIP_NA"
"AT1G53540","AT4G00940","interacts with",1.1507446705672,0,"false","interacts with","AT4G00940 (interacts with) AT1G53540",0.0182353657834677,"Dof",NA,"Dof_NA"
"AT1G53540","AT1G20640","interacts with",1.09508785205566,0,"false","interacts with","AT1G20640 (interacts with) AT1G53540",0.0285307565731823,"Nin-like",NA,"Nin-like_NA"
"AT1G53590","AT3G28857","interacts with",1.03765179979828,0.000431150653107837,"false","interacts with","AT3G28857 (interacts with) AT1G53590",0.0179779881093664,"bHLH",NA,"bHLH_NA"
"AT1G53590","AT5G05090","interacts with",0.951844008327539,0.0445760607836551,"false","interacts with","AT5G05090 (interacts with) AT1G53590",0.0174069567823512,"G2-like",NA,"G2-like_NA"
"AT1G53625","AT2G40140","interacts with",1.03806968013795,0.000431150653107837,"false","interacts with","AT2G40140 (interacts with) AT1G53625",0.0232216722105261,"C3H",NA,"C3H_NA"
"AT1G53625","AT2G38470","interacts with",1.08939274707678,0.0445760607836551,"false","interacts with","AT2G38470 (interacts with) AT1G53625",0.0179761634070793,"WRKY",NA,"WRKY_NA"
"AT1G53633","AT4G00050","interacts with",1.13374205548535,6.94234322222709e-05,"false","interacts with","AT4G00050 (interacts with) AT1G53633",0.0203557497709726,"bHLH",NA,"bHLH_NA"
"AT1G54050","AT5G16600","interacts with",1.0359350060978,1.66158947711992e-08,"false","interacts with","AT5G16600 (interacts with) AT1G54050",0.0210629607891798,"MYB",NA,"MYB_NA"
"AT1G54050","AT5G59820","interacts with",1.08275323126377,0,"false","interacts with","AT5G59820 (interacts with) AT1G54050",0.0220363065912767,"C2H2",NA,"C2H2_NA"
"AT1G54050","AT2G38340","interacts with",1.05948351001554,4.44089209850063e-16,"false","interacts with","AT2G38340 (interacts with) AT1G54050",0.0181877926862721,"ERF",NA,"ERF_NA"
"AT1G54050","AT4G11660","interacts with",1.17760064490307,0,"false","interacts with","AT4G11660 (interacts with) AT1G54050",0.0210291000336295,"HSF",NA,"HSF_NA"
"AT1G54050","AT5G04340","interacts with",1.14164501833068,0,"false","interacts with","AT5G04340 (interacts with) AT1G54050",0.0237655130791901,"C2H2",NA,"C2H2_NA"
"AT1G54050","AT1G33760","interacts with",1.15248667287772,0.0445760607836551,"false","interacts with","AT1G33760 (interacts with) AT1G54050",0.0190010304968777,"ERF",NA,"ERF_NA"
"AT1G54050","AT2G26150","interacts with",1.14567725591068,0,"false","interacts with","AT2G26150 (interacts with) AT1G54050",0.0196448643107706,"HSF",NA,"HSF_NA"
"AT1G54050","AT5G24590","interacts with",1.08232676698304,1.10766951166852e-12,"false","interacts with","AT5G24590 (interacts with) AT1G54050",0.0210866479780802,"NAC",NA,"NAC_NA"
"AT1G54050","AT5G05410","interacts with",1.18084158056883,0,"false","interacts with","AT5G05410 (interacts with) AT1G54050",0.0225491205354338,"ERF",NA,"ERF_NA"
"AT1G54050","AT5G67300","interacts with",1.06445486885561,0,"false","interacts with","AT5G67300 (interacts with) AT1G54050",0.0207750085936798,"MYB",NA,"MYB_NA"
"AT1G54050","AT1G22190","interacts with",1.11196737588313,1.66727553985169e-09,"false","interacts with","AT1G22190 (interacts with) AT1G54050",0.0236145538344542,"ERF",NA,"ERF_NA"
"AT1G54050","AT5G62020","interacts with",1.16115744497441,0,"false","interacts with","AT5G62020 (interacts with) AT1G54050",0.0172724914817872,"HSF",NA,"HSF_NA"
"AT1G54050","AT1G56170","interacts with",1.07667599699096,0,"false","interacts with","AT1G56170 (interacts with) AT1G54050",0.0269271587272514,"NF-YC",NA,"NF-YC_NA"
"AT1G54160","AT2G42200","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT2G42200 (interacts with) AT1G54160",0.0192144183733065,"SBP","NF-YA","SBP_NF-YA"
"AT1G54160","AT1G03970","interacts with",1.03765179979828,1.66158947711992e-08,"false","interacts with","AT1G03970 (interacts with) AT1G54160",0.018286625418178,"bZIP","NF-YA","bZIP_NF-YA"
"AT1G54820","AT3G47620","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT3G47620 (interacts with) AT1G54820",0.0183452347026118,"TCP",NA,"TCP_NA"
"AT1G54820","AT2G42300","interacts with",1.09896787653197,1.10766951166852e-12,"false","interacts with","AT2G42300 (interacts with) AT1G54820",0.0170989333300426,"bHLH",NA,"bHLH_NA"
"AT1G54890","AT1G02030","interacts with",1.08877432610293,0.000431150653107837,"false","interacts with","AT1G02030 (interacts with) AT1G54890",0.0232704183315916,"C2H2",NA,"C2H2_NA"
"AT1G55300","AT2G38340","interacts with",1.0526152419265,0,"false","interacts with","AT2G38340 (interacts with) AT1G55300",0.0172041104900045,"ERF",NA,"ERF_NA"
"AT1G55300","AT5G05410","interacts with",1.11749459668469,0,"false","interacts with","AT5G05410 (interacts with) AT1G55300",0.0239110761476654,"ERF",NA,"ERF_NA"
"AT1G55300","AT4G00940","interacts with",1.06300476292446,0,"false","interacts with","AT4G00940 (interacts with) AT1G55300",0.0173254085099157,"Dof",NA,"Dof_NA"
"AT1G55300","AT5G04410","interacts with",1.12232249686474,0,"false","interacts with","AT5G04410 (interacts with) AT1G55300",0.0254994219524161,"NAC",NA,"NAC_NA"
"AT1G55300","AT5G62020","interacts with",1.18257210348984,0,"false","interacts with","AT5G62020 (interacts with) AT1G55300",0.0205168848251095,"HSF",NA,"HSF_NA"
"AT1G55300","AT3G51910","interacts with",1.1086042747804,0,"false","interacts with","AT3G51910 (interacts with) AT1G55300",0.0235098399268765,"HSF",NA,"HSF_NA"
"AT1G55300","AT1G56170","interacts with",1.04964556759505,0,"false","interacts with","AT1G56170 (interacts with) AT1G55300",0.0185784864074647,"NF-YC",NA,"NF-YC_NA"
"AT1G55300","AT4G36990","interacts with",1.09009466453385,0,"false","interacts with","AT4G36990 (interacts with) AT1G55300",0.018539287769117,"HSF",NA,"HSF_NA"
"AT1G55300","AT4G11660","interacts with",1.12785941033943,0,"false","interacts with","AT4G11660 (interacts with) AT1G55300",0.0254644143886311,"HSF",NA,"HSF_NA"
"AT1G55300","AT2G26150","interacts with",1.08551783606766,0,"false","interacts with","AT2G26150 (interacts with) AT1G55300",0.0195561907422293,"HSF",NA,"HSF_NA"
"AT1G55380","AT3G10000","interacts with",1.07210226172211,1.53060718210973e-07,"false","interacts with","AT3G10000 (interacts with) AT1G55380",0.0186373888163227,"Trihelix",NA,"Trihelix_NA"
"AT1G55530","AT5G67300","interacts with",1.07767752708851,0,"false","interacts with","AT5G67300 (interacts with) AT1G55530",0.019270609983789,"MYB",NA,"MYB_NA"
"AT1G55530","AT5G05410","interacts with",1.17270892267873,0,"false","interacts with","AT5G05410 (interacts with) AT1G55530",0.0202913886365861,"ERF",NA,"ERF_NA"
"AT1G55530","AT3G10800","interacts with",1.18536340724278,0,"false","interacts with","AT3G10800 (interacts with) AT1G55530",0.0238744059815095,"bZIP",NA,"bZIP_NA"
"AT1G55530","AT5G16600","interacts with",1.03555349638658,1.29468838561131e-06,"false","interacts with","AT5G16600 (interacts with) AT1G55530",0.0174748882283074,"MYB",NA,"MYB_NA"
